predictions,labels,delta
496399.8808578655,456000.0,40399.8808578655
580875.649249107,456000.0,124875.649249107
461239.114079383,456150.0,5089.114079383027
729996.5679904384,457000.0,272996.56799043843
542839.0714423275,458000.0,84839.07144232746
258967.81475001486,458450.0,199482.18524998514
272606.5407132381,459000.0,186393.45928676188
338136.9164025381,459000.0,120863.08359746193
646406.024938407,459000.0,187406.024938407
645890.5160673537,459950.0,185940.51606735366
751152.6813921342,459990.0,291162.68139213417
234939.67937461525,460000.0,225060.32062538475
287570.76203700545,460000.0,172429.23796299455
290666.7080759696,460000.0,169333.2919240304
317940.370947823,460000.0,142059.629052177
348899.8313374643,460000.0,111100.16866253573
525368.7555584197,460000.0,65368.75555841974
412809.33780583396,460000.0,47190.66219416604
824570.1609880633,460000.0,364570.1609880633
846387.5756637088,460000.0,386387.57566370885
553527.6437694831,460000.0,93527.64376948308
424752.8519403563,460000.0,35247.14805964369
875859.1848981284,460458.0,415401.1848981284
370791.5886208803,460500.0,89708.41137911967
306661.94714184356,461000.0,154338.05285815644
420991.8155728493,461000.0,40008.1844271507
560529.5223369022,461550.0,98979.52233690221
496915.3897289188,462000.0,34915.38972891879
646995.8764172308,462500.0,184495.87641723081
358187.6694543567,462600.0,104412.33054564329
326122.84871483827,462600.0,136477.15128516173
358777.52093318047,463000.0,104222.47906681953
409713.3917668698,463000.0,53286.60823313019
449370.83879457973,463000.0,13629.16120542027
216879.51201188372,463800.0,246920.48798811628
360547.9716116005,464000.0,103452.02838839951
412069.9048695206,464000.0,51930.09513047943
469421.59184639825,464000.0,5421.5918463982525
211722.42673065508,464000.0,252277.57326934492
436691.68077833706,464550.0,27858.31922166294
492714.08334007754,464625.0,28089.083340077545
191226.71836096066,465000.0,273773.28163903934
322511.3938048209,465000.0,142488.6061951791
382955.2377660697,465000.0,82044.76223393029
410079.3191804335,465000.0,54920.68081956648
442280.94704025355,465000.0,22719.05295974645
310273.40205186093,465000.0,154726.59794813907
393128.30122217216,465000.0,71871.69877782784
581611.2931308274,465000.0,116611.29313082737
646626.1599490742,465000.0,181626.15994907415
897397.7891051687,465000.0,432397.78910516866
432270.23937882873,465000.0,32729.76062117127
587067.5413270352,465000.0,122067.54132703517
456668.09122238506,465000.0,8331.908777614939
797222.1555084394,465000.0,332222.1555084394
423128.1936648329,465000.0,41871.806335167086
613455.9788596787,465425.0,148030.97885967873
328703.2858827491,466000.0,137296.71411725087
528980.2104684372,466000.0,62980.21046843717
423422.6712832705,467000.0,43577.32871672948
738989.0322469447,467000.0,271989.0322469447
487112.0427409731,467000.0,20112.04274097312
436837.4731812336,467000.0,30162.526818766375
336665.6286390974,467000.0,130334.37136090262
395118.8869112592,467000.0,71881.11308874079
444654.0235346853,467000.0,22345.976465314685
532961.3818466113,467000.0,65961.38184661127
547040.3778311686,467500.0,79540.37783116859
337621.40753148485,468000.0,130378.59246851515
403521.4996889416,468000.0,64478.50031105842
374552.6249883874,468000.0,93447.3750116126
435586.32042845996,469000.0,33413.67957154004
365264.7868714949,469000.0,103735.2131285051
482910.7363521319,469000.0,13910.736352131877
784838.3713525828,469900.0,314938.3713525828
649057.0156594954,470000.0,179057.01565949537
463815.76219270076,470000.0,6184.237807299243
601292.3297144892,470000.0,131292.32971448917
486006.6823910961,470000.0,16006.682391096081
577779.7032101428,470000.0,107779.70321014279
431900.522910672,470000.0,38099.47708932799
576304.6263921091,470000.0,106304.62639210909
570262.3157716704,470000.0,100262.31577167043
284474.81599804136,470450.0,185975.18400195864
361653.3319614776,471000.0,109346.66803852242
549916.1888594656,471000.0,78916.18885946565
673754.0304180309,471500.0,202254.03041803092
452171.4109731577,472000.0,19828.589026842325
775035.0243646372,472000.0,303035.0243646372
421357.74298641295,472000.0,50642.25701358705
539007.4815216429,472000.0,67007.48152164288
508048.0211320017,472500.0,35548.02113200171
432270.23937882873,472500.0,40229.76062117127
504582.35862488084,473000.0,31582.358624880842
352660.86770497134,473000.0,120339.13229502866
1220041.2674859813,473000.0,747041.2674859813
296858.6001538979,474000.0,177141.3998461021
312338.3303487185,474000.0,161661.6696512815
262433.4772571357,474000.0,211566.52274286433
463965.3436501904,474000.0,10034.656349809607
416051.0762476947,474500.0,58448.92375230527
414134.83316637814,474900.0,60765.16683362186
433080.2258683196,475000.0,41919.77413168037
305556.58679196646,475000.0,169443.41320803354
327228.20906471537,475000.0,147771.79093528463
466545.7808181013,475000.0,8454.21918189869
494409.29516877845,475000.0,19409.29516877845
540848.4857532404,475000.0,65848.48575324041
521903.0930512989,475000.0,46903.09305129893
424453.68902537704,475000.0,50546.31097462296
309907.4746382973,475000.0,165092.52536170272
327008.0740540483,475000.0,147991.92594595172
330104.02009301237,475000.0,144895.97990698763
447749.9695736494,475000.0,27250.030426350597
515860.7824308603,475000.0,40860.78243086027
608739.1635997841,475000.0,133739.16359978414
655178.354184246,475000.0,180178.35418424604
689233.7606128516,475000.0,214233.7606128516
779016.1957428113,475000.0,304016.1957428113
552642.4184302732,475000.0,77642.41843027319
521313.2415724751,475000.0,46313.24157247512
474138.4071062928,475000.0,861.5928937072167
542249.2199635037,475000.0,67249.21996350365
752403.8341449079,475000.0,277403.8341449079
606158.7264318734,475000.0,131158.7264318734
609254.6724708375,475000.0,134254.67247083748
354651.4533940584,475000.0,120348.5466059416
622523.681965904,475000.0,147523.68196590396
373887.5346598444,475500.0,101612.46534015558
386051.18380503386,475580.0,89528.81619496614
426298.4823115676,476000.0,49701.51768843242
424087.7616118134,476000.0,51912.23838818661
459248.528390296,477000.0,17751.471609704022
626799.3309625157,477500.0,149299.33096251567
627094.7048229018,477590.0,149504.70482290175
355311.85842605965,478000.0,122688.14157394035
405512.0853780286,478000.0,72487.91462197137
719823.5045343362,478000.0,241823.50453433616
519326.44493798114,479000.0,40326.44493798114
493819.4436899547,479000.0,14819.4436899547
661000.5297940177,479000.0,182000.52979401767
530455.2872864709,479900.0,50555.28728647088
617141.7763774665,479950.0,137191.7763774665
791399.9798986679,479950.0,311449.9798986679
543724.2967815374,479990.0,63734.296781537356
231474.01686749439,480000.0,248525.98313250561
268625.36933506397,480000.0,211374.63066493603
444874.15854535234,480000.0,35125.841454647656
372562.0392993003,480000.0,107437.96070069971
439567.49180663406,480000.0,40432.50819336594
308432.39782026346,480000.0,171567.60217973654
602547.2715218558,480000.0,122547.27152185584
534066.7421964883,480000.0,54066.74219648831
664096.4758329819,480000.0,184096.47583298187
588318.6940798089,480000.0,108318.69407980889
494334.952561008,480000.0,14334.952561007987
447600.38811615977,481000.0,33399.61188384023
626945.1233654123,481000.0,145945.12336541235
632401.3715616202,481000.0,151401.37156162015
353986.36306551547,481450.0,127463.63693448453
793020.8491195982,482000.0,311020.84911959816
354651.4533940584,482000.0,127348.5466059416
411188.46858490363,483000.0,71811.53141509637
568712.0001039176,483000.0,85712.00010391755
707439.7203784796,483500.0,223939.72037847957
519176.8634804915,484000.0,35176.863480491505
608589.5821422945,484000.0,124589.5821422945
724910.0362623873,484259.0,240651.0362623873
373887.5346598444,485000.0,111112.46534015558
492418.7094796914,485000.0,7418.7094796914025
228523.86323142686,485000.0,256476.13676857314
426298.4823115676,485000.0,58701.51768843242
243267.9495445271,485000.0,241732.0504554729
487847.6866226935,485000.0,2847.6866226934944
384206.39051884343,485000.0,100793.60948115657
405512.0853780286,485000.0,79487.91462197137
405512.0853780286,485000.0,79487.91462197137
398214.8329502233,485000.0,86785.1670497767
410598.6171060799,485000.0,74401.38289392012
645890.5160673537,485000.0,160890.51606735366
809975.6561324527,485000.0,324975.65613245266
955485.1199637668,485000.0,470485.1199637668
524778.9040795959,486000.0,38778.90407959593
334895.1779606774,487000.0,152104.82203932258
645520.7995991971,487000.0,158520.7995991971
1211119.3567826524,487000.0,724119.3567826524
340201.8446993957,487500.0,147298.1553006043
481805.37600225484,487500.0,5694.623997745162
729111.3426512285,487500.0,241611.34265122854
631146.4297542534,488000.0,143146.42975425336
421727.4594545697,488250.0,66522.54054543033
528980.2104684372,488800.0,40180.21046843717
203240.78604866052,489000.0,285759.2139513395
229263.29616774025,489000.0,259736.70383225975
562520.1080259893,489000.0,73520.10802598926
530970.7961575242,489000.0,41970.79615752422
1069665.4069372832,489000.0,580665.4069372832
429614.5633611988,489900.0,60285.436638801184
550282.1162730294,489990.0,60292.11627302936
411408.6035955707,490000.0,78591.39640442928
299584.82972470525,490000.0,190415.17027529475
349119.96634813136,490000.0,140880.03365186864
404846.99504948576,490000.0,85153.00495051424
500821.3222573739,490000.0,10821.32225737389
219975.45805084787,490000.0,270024.54194915213
423572.25274076016,490000.0,66427.74725923984
494779.0116369352,490000.0,4779.0116369351745
429394.4283505317,490000.0,60605.57164946827
366000.4307532153,490000.0,123999.56924678473
458509.0954539825,490000.0,31490.904546017526
374552.6249883874,490000.0,115447.3750116126
640803.9843393025,490000.0,150803.98433930252
482541.01988397527,490000.0,7458.98011602473
482541.01988397527,490000.0,7458.98011602473
906685.627222061,490000.0,416685.62722206104
553012.1348984297,490000.0,63012.13489842974
611835.1096387482,490000.0,121835.10963874822
874990.5229506994,490000.0,384990.52295069944
611465.3931705917,490000.0,121465.39317059168
636232.9614823047,490000.0,146232.96148230473
982978.9178462873,490000.0,492978.91784628725
1260068.430981848,490000.0,770068.4309818479
948054.8494702529,490600.0,457454.84947025287
676333.0211796195,491000.0,185333.02117961948
335926.195702784,491234.0,155307.804297216
609844.5239496612,491500.0,118344.52394966118
511289.7595738624,491500.0,19789.759573862422
380229.00819526234,492000.0,111770.99180473766
648616.7456381611,492000.0,156616.74563816108
739064.2710966639,492000.0,247064.2710966639
392243.07588296215,492450.0,100206.92411703785
481655.7945447652,493000.0,11344.205455234798
446495.0277662827,493000.0,46504.97223371727
371161.305089037,494000.0,122838.69491096301
272091.03184218484,495000.0,222908.96815781516
395559.1569325934,495000.0,99440.84306740662
411554.3959984673,495000.0,83445.60400153272
648836.8806488282,495000.0,153836.88064882823
332314.74079276656,495000.0,162685.25920723344
369466.09326033614,495000.0,125533.90673966386
740979.6179360318,495000.0,245979.61793603178
489838.27231178054,495000.0,5161.7276882194565
340866.9350279386,495000.0,154133.06497206137
544459.9406632578,495000.0,49459.94066325785
463229.6997684701,495000.0,31770.300231529924
478709.42996329063,495000.0,16290.570036709367
719264.4371908036,495000.0,224264.43719080358
908676.2129111482,495000.0,413676.2129111482
711420.8917566537,495000.0,216420.89175665367
556253.8733402905,495000.0,61253.873340290505
440232.582135177,495000.0,54767.417864823015
819484.5255019605,495000.0,324484.52550196054
444134.72560903896,496000.0,51865.27439096104
368360.7329104591,497000.0,128639.2670895409
299144.5597033711,497000.0,197855.44029662892
552642.4184302732,497000.0,55642.41843027319
563185.1983545322,497000.0,66185.19835453224
460719.81615373667,497500.0,36780.18384626333
571218.094664058,498000.0,73218.09466405795
512764.8363918962,498688.0,14076.836391896184
471628.52349155943,499000.0,27371.476508440566
564510.6937150763,499000.0,65510.69371507631
392392.6573404517,499000.0,106607.34265954827
444654.0235346853,499000.0,54345.976465314685
463229.6997684701,499000.0,35770.30023152992
760070.8030408699,499000.0,261070.80304086988
557728.9501583243,499000.0,58728.950158324325
672278.9535999972,499431.0,172847.9535999972
212898.34063370957,499950.0,287051.65936629043
330324.1551036795,499950.0,169625.8448963205
655178.354184246,499950.0,155228.35418424604
725396.2074044716,499950.0,225446.20740447158
781372.7088454621,499950.0,281422.70884546207
492863.6647975672,499950.0,7086.33520243282
492863.6647975672,499950.0,7086.33520243282
182308.596712225,500000.0,317691.403287775
259707.2476863283,500000.0,240292.7523136717
368065.35905007285,500000.0,131934.64094992715
265529.4232960998,500000.0,234470.57670390018
287201.0455688487,500000.0,212798.95443115127
466765.91582876834,500000.0,33234.08417123166
528684.836608051,500000.0,28684.836608050973
210687.6199339555,500000.0,289312.3800660445
579105.198570687,500000.0,79105.19857068697
600776.8208434359,500000.0,100776.82084343594
293172.80263610993,500000.0,206827.19736389007
449960.6902734035,500000.0,50039.30972659652
375288.26887010765,500000.0,124711.73112989235
468166.6500390316,500000.0,31833.349960968422
576524.7614027761,500000.0,76524.76140277612
365264.7868714949,500000.0,134735.2131285051
393128.30122217216,500000.0,106871.69877782784
445759.38388456235,500000.0,54240.616115437646
464335.0601183471,500000.0,35664.939881652885
603652.631871733,500000.0,103652.631871733
485636.96592293936,500000.0,14363.034077060642
491828.85800086765,500000.0,8171.141999132349
296048.61366440693,500000.0,203951.38633559307
432270.23937882873,500000.0,67729.76062117127
522052.67450878856,500000.0,22052.674508788565
574683.7571711787,500000.0,74683.7571711787
756974.8570019057,500000.0,256974.85700190568
775550.5332356904,500000.0,275550.53323569044
979147.3279256027,500000.0,479147.3279256027
567016.7882752167,500000.0,67016.7882752167
268625.36933506397,501000.0,232374.63066493603
538122.256182433,501000.0,37122.25618243299
382219.5938843494,501000.0,118780.4061156506
519692.3723515448,502000.0,17692.372351544793
416790.50918400806,502000.0,85209.49081599194
500381.0522360396,502000.0,1618.947763960401
490723.4976509905,502000.0,11276.502349009505
556328.215948061,503000.0,53328.21594806097
769358.6411577623,503000.0,266358.64115776226
481805.37600225484,503500.0,21694.623997745162
762061.3887299568,504058.0,258003.38872995682
484901.3220412189,504500.0,19598.677958781074
281378.8699590772,505000.0,223621.13004092278
287570.76203700545,505000.0,217429.23796299455
695336.1930975505,505000.0,190336.19309755054
571587.8111322146,505000.0,66587.81113221461
845286.0043684248,505000.0,340286.00436842476
724910.0362623873,505657.0,219253.0362623873
457847.7941800327,506000.0,48152.20581996732
565395.9190542863,506950.0,58445.91905428632
494779.0116369352,507000.0,12220.988363064826
479814.7903131678,507000.0,27185.20968683221
603652.631871733,507000.0,96652.631871733
225651.84125772287,508000.0,282348.1587422771
885014.0049493123,508000.0,377014.0049493123
359808.538675287,509000.0,149191.46132471302
664096.4758329819,509000.0,155096.47583298187
433965.4512075296,509250.0,75284.54879247042
432636.1667923924,509500.0,76863.83320760762
475983.20039248327,509500.0,33516.79960751673
605643.21756082,509950.0,95693.21756082005
551611.4006881666,510000.0,41611.400688166614
606968.7129213642,510000.0,96968.71292136423
259853.0400892248,510000.0,250146.9599107752
352365.49384458514,510000.0,157634.50615541486
373667.3996491773,510000.0,136332.60035082267
376763.3456881415,510000.0,133236.65431185853
410818.7521167469,510000.0,99181.24788325309
509889.0253635991,510000.0,110.97463640087517
533551.233325435,510000.0,23551.233325434965
436841.2622358267,510000.0,73158.7377641733
615666.6995594328,510000.0,105666.6995594328
361063.4804826538,510000.0,148936.51951734623
360693.76401449705,510000.0,149306.23598550295
496622.3585168035,510000.0,13377.641483196523
352215.91238709557,511000.0,158784.08761290443
342118.08778071223,511100.0,168981.91221928777
311378.762401738,511200.0,199821.23759826203
392243.07588296215,512031.0,119787.92411703785
495660.4479215521,513000.0,17339.552078447887
587067.5413270352,513000.0,74067.54132703517
256611.30164736416,514000.0,257388.69835263584
411924.112466624,514000.0,102075.887533376
465440.42046822415,514000.0,48559.579531775846
296858.6001538979,515000.0,218141.3998461021
479519.4164527816,515000.0,35480.58354721841
409197.8828958165,515000.0,105802.11710418348
575273.6086500025,515000.0,60273.60865000251
317940.370947823,515000.0,197059.629052177
376763.3456881415,515000.0,138236.65431185853
503697.13328567083,515000.0,11302.866714329168
388777.4133758413,515000.0,126222.58662415872
372927.9667128639,515000.0,142072.03328713612
482910.7363521319,515000.0,32089.263647868123
538268.0485853296,515000.0,23268.048585329554
621858.591637361,515000.0,106858.59163736098
367255.37256058195,515000.0,147744.62743941805
543724.2967815374,515000.0,28724.296781537356
571587.8111322146,515000.0,56587.811132214614
673754.0304180309,515000.0,158754.03041803092
850222.9546389864,515000.0,335222.9546389864
487627.5516120264,515000.0,27372.448387973593
685768.0981057308,515000.0,170768.09810573084
753878.9109629417,515000.0,238878.9109629417
849853.2381708297,515000.0,334853.2381708297
721444.3737552665,515000.0,206444.37375526654
426593.8561719537,515000.0,88406.14382804628
350450.14700521715,515000.0,164549.85299478285
519987.74621193093,515000.0,4987.746211930935
763166.7490798341,515500.0,247666.7490798341
596355.3794439276,515700.0,80655.37944392755
382955.2377660697,516130.0,133174.7622339303
470523.1631416823,516250.0,45726.83685831772
379639.15671643853,516500.0,136860.84328356147
212528.6241655529,517000.0,304471.3758344471
404626.8600388187,517100.0,112473.13996118132
277913.20745195635,517500.0,239586.79254804365
329734.3036248557,517500.0,187765.6963751443
277173.77451564296,518000.0,240826.22548435704
641319.4932103559,518000.0,123319.49321035587
519472.23734087765,518500.0,972.2373408776475
228747.78729668702,519000.0,290252.212703313
590529.4147795631,519000.0,71529.41477956309
548810.8285095886,519000.0,29810.82850958861
331945.02432460984,519500.0,187554.97567539016
665351.4176403485,519500.0,145851.41764034855
418631.51341560547,519900.0,101268.48658439453
452021.82951566804,520000.0,67978.17048433196
253515.35560840002,520000.0,266484.6443916
265899.13976425654,520000.0,254100.86023574346
545419.5086102383,520000.0,25419.50861023832
392612.7923511189,520000.0,127387.20764888113
559424.1619870252,520000.0,39424.161987025174
627534.974844236,520000.0,107534.97484423604
492198.57446902426,520000.0,27801.425530975743
590163.4873659994,520000.0,70163.48736599938
683041.8685349233,520000.0,163041.8685349233
877716.7525215069,520000.0,357716.75252150686
505687.7189747579,520500.0,14812.281025242119
316611.08653268573,520500.0,203888.91346731427
496399.8808578655,521000.0,24600.1191421345
379419.02170577145,521000.0,141580.97829422855
571587.8111322146,521900.0,49687.811132214614
265529.4232960998,522000.0,256470.57670390018
290296.9916078129,522000.0,231703.00839218713
444874.15854535234,522500.0,77625.84145464766
424457.47807997017,522500.0,98042.52192002983
655178.354184246,522500.0,132678.35418424604
844251.1975717252,523000.0,321251.19757172524
359072.8947935667,523950.0,164877.10520643328
318530.2224266468,524000.0,205469.7775733532
460204.3072826834,524000.0,63795.69271731662
319045.7312977001,524000.0,204954.26870229992
398434.9679608904,524000.0,125565.03203910962
805271.6152097463,524225.0,281046.6152097463
500601.18724670674,524950.0,24348.812753293256
550285.9053276224,524950.0,25335.90532762243
417230.77920534223,525000.0,107769.22079465777
333270.519685154,525000.0,191729.48031484598
390622.20666203176,525000.0,134377.79333796824
327228.20906471537,525000.0,197771.79093528463
726605.2480910883,525000.0,201605.24809108826
804003.8990651915,525000.0,279003.8990651915
339242.2767524152,525000.0,185757.72324758483
382585.521297913,525000.0,142414.478702087
554853.1391300271,525000.0,29853.13913002715
684882.8727665207,525000.0,159882.8727665207
551021.5492093427,525000.0,26021.549209342687
572693.1714820917,525000.0,47693.17148209165
521682.95804063184,525000.0,3317.041959368158
738399.1807681209,525000.0,213399.18076812092
828181.6158980808,525000.0,303181.61589808075
995362.7020021438,525000.0,470362.70200214384
591784.3565869298,525000.0,66784.35658692976
625839.7630155351,525000.0,100839.76301553508
554263.2876512035,525000.0,29263.287651203456
690118.9859520615,525000.0,165118.98595206148
683557.3774059765,525000.0,158557.37740597653
608519.0285891171,525000.0,83519.02858911711
1028828.2569519255,525000.0,503828.25695192546
353546.0930441813,525000.0,171453.9069558187
872925.5946538418,525000.0,347925.5946538418
318160.50595849,526000.0,207839.49404150998
459618.24485845264,526000.0,66381.75514154736
776655.8935855677,526000.0,250655.8935855677
497285.1061970755,526500.0,29214.89380292449
485491.1735200428,527000.0,41508.826479957206
612940.4699886254,527000.0,85940.46998862538
593995.077286684,527000.0,66995.07728668395
367475.5075712491,527200.0,159724.4924287509
334009.9526214674,527500.0,193490.0473785326
229853.14764656406,528000.0,298146.85235343594
361873.4669721446,528000.0,166126.5330278554
448485.61345536984,528000.0,79514.38654463016
705079.4182212359,528000.0,177079.41822123586
592154.0730550864,528000.0,64154.073055086425
346393.73677732394,529000.0,182606.26322267606
456522.29881948855,529000.0,72477.70118051145
371161.305089037,529100.0,157938.694910963
324352.3980364183,530000.0,205647.6019635817
297374.1090249512,530000.0,232625.89097504882
528464.7015973838,530000.0,1535.298402616172
520797.7327014218,530000.0,9202.267298578226
501486.41258591664,530000.0,28513.587414083362
457773.4515722622,530000.0,72226.54842773778
470157.2357281187,530000.0,59842.764271881315
541363.9946242938,530000.0,11363.994624293759
636968.605364025,530000.0,106968.60536402499
689233.7606128516,530000.0,159233.7606128516
478339.713495134,530000.0,51660.28650486597
592889.7169368068,530000.0,62889.7169368068
619647.8709376069,530000.0,89647.8709376069
798843.0247293698,530000.0,268843.0247293698
556623.5898084473,530000.0,26623.589808447286
647660.9667457737,530000.0,117660.96674577368
386271.318815701,530100.0,143828.681184299
441188.3610275644,530200.0,89011.63897243561
577779.7032101428,531000.0,46779.70321014279
253145.6391402433,532000.0,278854.3608597567
225651.84125772287,532500.0,306848.1587422771
542469.3549741707,532500.0,9969.354974170681
630041.0694043763,532500.0,97541.06940437632
724910.0362623873,533112.0,191798.0362623873
323762.5465575945,533250.0,209487.4534424055
447749.9695736494,534500.0,86750.0304263506
793756.4930013187,534950.0,258806.49300131865
256611.30164736416,535000.0,278388.69835263584
290666.7080759696,535000.0,244333.2919240304
442368.063985212,535000.0,92631.93601478799
398655.10297155747,535000.0,136344.89702844253
345654.30384101055,535000.0,189345.69615898945
340347.63710229227,535000.0,194652.36289770773
339242.2767524152,535000.0,195757.72324758483
765747.1862477448,535000.0,230747.18624774483
433005.88326054916,535000.0,101994.11673945084
442293.72137744154,535000.0,92706.27862255846
494189.1601581113,535000.0,40810.83984188869
562299.9730153221,535000.0,27299.973015322117
565026.2025861297,535000.0,30026.202586129657
750782.9649239775,535000.0,215782.9649239775
865332.9683656503,535000.0,330332.9683656503
744370.9378353822,535000.0,209370.93783538218
655178.354184246,535950.0,119228.35418424604
632401.3715616202,536000.0,96401.37156162015
395339.02192192624,537000.0,141660.97807807376
387672.0530259641,537000.0,149327.94697403588
661000.5297940177,537250.0,123750.52979401767
648616.7456381611,537500.0,111116.74563816108
715106.6892744417,538000.0,177106.68927444168
740539.3479146977,538000.0,202539.34791469772
414210.07201609726,538200.0,123989.92798390274
442809.23024849483,538888.0,96078.76975150517
469641.7268570654,539000.0,69358.2731429346
474728.25858511653,539000.0,64271.741414883465
396224.24726113625,539000.0,142775.75273886375
582866.234938194,539000.0,43866.234938194044
874990.5229506994,539500.0,335490.52295069944
496769.5973260222,539950.0,43180.40267397778
775550.5332356904,539950.0,235600.53323569044
334009.9526214674,540000.0,205990.0473785326
302680.7757636694,540000.0,237319.2242363306
268255.65286690724,540000.0,271744.34713309276
552712.9719834507,540000.0,12712.971983450698
389513.0572575617,540000.0,150486.9427424383
413914.69815571106,540000.0,126085.30184428894
525368.7555584197,540000.0,14631.24444158026
422832.8198044467,540000.0,117167.18019555329
552862.5534409401,540000.0,12862.5534409401
533181.5168572783,540000.0,6818.4831427217
538637.7650534862,540000.0,1362.2349465137813
739504.541117998,540000.0,199504.54111799796
438462.131456757,540000.0,101537.86854324298
453941.8616515776,540000.0,86058.13834842242
580196.338177054,540000.0,40196.338177053956
843662.2423348499,540000.0,303662.2423348499
420106.5902336393,541000.0,120893.40976636071
475613.48392432655,541000.0,65386.516075673455
647141.6688201274,541125.0,106016.66882012738
559204.026976358,541338.0,17866.02697635803
633726.8669221643,541500.0,92226.86692216434
824466.4806513238,541800.0,282666.4806513238
323982.68156826164,542000.0,218017.31843173836
441408.4960382315,542000.0,100591.50396176853
539007.4815216429,542000.0,2992.5184783571167
484531.6055730623,542000.0,57468.39442693768
553012.1348984297,542500.0,10512.134898429736
650017.4798484244,542500.0,107517.47984842444
679576.2060278024,542525.0,137051.20602780243
562299.9730153221,542950.0,19349.973015322117
262803.1937252924,543000.0,280196.8062747076
303050.4922318261,543000.0,239949.50776817388
442883.5728562653,543000.0,100116.4271437347
303345.8660922123,543000.0,239654.13390778768
496915.3897289188,543000.0,46084.61027108121
648616.7456381611,543500.0,105116.74563816108
466325.64580743416,544000.0,77674.35419256584
487627.5516120264,544000.0,56372.44838797359
549546.472391309,544500.0,5046.472391308984
786459.2405735133,544800.0,241659.24057351332
537532.4047036091,544900.0,7367.595296390937
700216.8105584448,545000.0,155216.81055844482
435586.32042845996,545000.0,109413.67957154004
475833.6189349937,545000.0,69166.38106500631
444504.4420771957,545000.0,100495.55792280432
422466.8923908831,545000.0,122533.10760911688
381480.16094803595,545000.0,163519.83905196405
1545865.4662024458,545000.0,1000865.4662024458
509668.890352932,545000.0,35331.10964706802
537532.4047036091,545000.0,7467.595296390937
559204.026976358,545000.0,14204.026976358029
655178.354184246,545000.0,110178.35418424604
775920.2497038472,545000.0,230920.24970384722
503107.2818068471,545000.0,41892.71819315292
633137.0154433405,545000.0,88137.01544334053
536057.3278855754,545000.0,8942.67211442464
395118.8869112592,546000.0,150881.1130887408
750533.4921843413,546200.0,204333.4921843413
395928.87340075005,547000.0,151071.12659924995
407502.6710671157,547000.0,139497.32893288432
477969.9970269773,547000.0,69030.0029730227
490207.9887799372,547500.0,57292.01122006279
710905.3828856004,547500.0,163405.38288560044
448190.2395949836,548500.0,100309.76040501642
361134.0340358312,548800.0,187665.96596416878
324722.11450457503,549000.0,224277.88549542497
300249.9200532482,549000.0,248750.07994675182
705449.1346893926,549000.0,156449.13468939264
861867.3058585294,549000.0,312867.3058585294
746211.9420669796,549900.0,196311.9420669796
306146.43827079027,550000.0,243853.56172920973
411408.6035955707,550000.0,138591.39640442928
206706.44855578133,550000.0,343293.55144421867
240761.85498438677,550000.0,309238.14501561323
596425.9329971051,550000.0,46425.93299710506
450546.7526976343,550000.0,99453.24730236572
626283.8220914624,550000.0,76283.82209146244
254400.58094760997,550000.0,295599.41905239003
702573.3236610956,550000.0,152573.32366109558
351995.7773764284,550000.0,198004.22262357158
401530.9139998545,550000.0,148469.08600014547
432490.3743894958,550000.0,117509.62561050418
435586.32042845996,550000.0,114413.67957154004
516080.9174415274,550000.0,33919.08255847258
620973.3662981511,550000.0,70973.36629815109
378753.9313772285,550000.0,171246.06862277148
428289.06800065463,550000.0,121710.93199934537
527359.3412475068,550000.0,22640.65875249321
1047478.2757934808,550000.0,497478.2757934808
340497.21855978185,550000.0,209502.78144021815
396224.24726113625,550000.0,153775.75273886375
445759.38388456235,550000.0,104240.61611543765
523158.0348586656,550000.0,26841.965141334396
566501.2794041634,550000.0,16501.27940416336
460133.7537295059,550000.0,89866.24627049413
509668.890352932,550000.0,40331.10964706802
583971.5952880711,550000.0,33971.59528807108
645890.5160673537,550000.0,95890.51606735366
652082.408145282,550000.0,102082.40814528195
459764.03726134927,550000.0,90235.96273865073
741495.1268070851,550000.0,191495.12680708512
657534.8672868969,550000.0,107534.86728689692
713261.8959882512,550000.0,163261.8959882512
530235.1522758037,550000.0,19764.84772419627
1157237.1213674888,550000.0,607237.1213674888
700292.049408164,550000.0,150292.049408164
1049764.2353429543,550000.0,499764.2353429543
749233.5454981731,550000.0,199233.5454981731
284474.81599804136,550700.0,266225.18400195864
350154.773144831,550700.0,200545.226855169
398655.10297155747,551000.0,152344.89702844253
532961.3818466113,551000.0,18038.61815338873
256241.58517920744,552000.0,295758.41482079256
317720.23593715584,552000.0,234279.76406284416
315949.78525873594,552500.0,236550.21474126406
547040.3778311686,552500.0,5459.622168831411
755353.9877809754,552500.0,202853.9877809754
234939.67937461525,553500.0,318560.32062538475
391873.35941480537,554950.0,163076.64058519463
296488.8836857411,555000.0,258511.1163142589
795451.7048300195,555000.0,240451.7048300195
398065.25149273366,555000.0,156934.74850726634
590163.4873659994,555000.0,35163.487365999375
883908.644599435,555000.0,328908.64459943504
443914.59059837187,555000.0,111085.40940162813
671543.3097182767,555000.0,116543.30971827672
423202.53627260344,556000.0,132797.46372739656
424677.6130906372,557000.0,132322.3869093628
738399.1807681209,557000.0,181399.18076812092
694540.4273515699,557500.0,137040.42735156987
599081.6090147351,557500.0,41581.60901473509
468906.0829753451,558000.0,89093.91702465492
606748.5779106971,558000.0,48748.57791069709
856045.1302487579,558000.0,298045.1302487579
